date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:27	24234/24234	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c679f-5eaa%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/chart-widgets.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/chart-widgets.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_chart.html)
20:59:27	172/172	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67a7-ac%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/list.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/list.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_list.html)
20:59:28	259177/259177	---M--	200	added ('OK')	image/jpeg	etag:%225b2d83c0-3f469%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/13.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/13.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_blog.html)
20:59:29	838519/838519	---M--	200	added ('OK')	image/jpeg	etag:%225b2d83ca-ccb77%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/12.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/12.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_blog.html)
20:59:29	168041/168041	---M--	200	added ('OK')	image/jpeg	etag:%225eea99a2-29069%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-12.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-12.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_social.html)
20:59:29	130984/130984	---M--	200	added ('OK')	image/jpeg	etag:%225eea9948-1ffa8%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-8.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-8.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_social.html)
20:59:30	19672/19672	---M--	200	added ('OK')	image/jpeg	etag:%225ee905ec-4cd8%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar/5.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar/5.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_social.html)
20:59:30	108769/108769	---M--	200	added ('OK')	image/jpeg	etag:%225eea995a-1a8e1%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-9.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-9.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_social.html)
20:59:32	319/319	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67ab-13f%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/statistic.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/statistic.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_statistic.html)
20:59:32	721216/721216	---M--	200	added ('OK')	image/jpeg	etag:%225b2d83a6-b0140%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/15.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/15.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_statistic.html)
20:59:36	271520/271520	---M--	200	added ('OK')	image/jpeg	etag:%225b2d836c-424a0%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/19.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/19.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_weather.html)
20:59:36	1948756/1948756	---M--	200	added ('OK')	image/jpeg	etag:%225b6e1a36-1dbc54%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/full/2.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/full/2.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_social.html)
20:59:37	26281/26281	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c020ea-66a9%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/weather-icons/WeatherIcon.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_plugins/weather-icons/WeatherIcon.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_weather.html)
20:59:37	389/389	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67b0-185%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/weather.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/weather.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_weather.html)
20:59:38	843030/843030	---M--	200	added ('OK')	image/jpeg	etag:%225e167da0-cdd16%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/placeholder.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/placeholder.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_weather.html)
20:59:38	1641153/1641153	---M--	200	added ('OK')	image/jpeg	etag:%225b6e19e2-190ac1%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/full/10.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/full/10.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets_statistic.html)
20:59:38	134113/134113	---M--	200	added ('OK')	image/jpeg	etag:%225eea97ca-20be1%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-1.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-1.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:38	136697/136697	---M--	200	added ('OK')	image/jpeg	etag:%225eea97dc-215f9%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-2.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-2.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:39	28946/28946	---M--	200	added ('OK')	image/jpeg	etag:%225ee90c7c-7112%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-3.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-3.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:39	76733/76733	---M--	200	added ('OK')	image/jpeg	etag:%225eea9902-12bbd%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-4.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-4.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:39	101939/101939	---M--	200	added ('OK')	image/jpeg	etag:%225eea992c-18e33%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-5.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/creative/img-5.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:40	12625/12625	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67ae-3151%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/widgets.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/widgets.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:41	613465/613465	---M--	200	added ('OK')	image/jpeg	etag:%225b2d83b4-95c59%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/14.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/thumb/14.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:41	9789/9789	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:42%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_welcome_dark.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_welcome_dark.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:41	9789/9789	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:42%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_welcome.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_welcome.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:42	58468/58468	---M--	200	added ('OK')	image/png	etag:%226149db70-e464%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-welcome.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-welcome.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:42	2362992/2362992	---M--	200	added ('OK')	image/jpeg	etag:%225b6e1a2c-240e70%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/gallery/full/3.jpg	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/gallery/full/3.jpg	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/widgets.html)
20:59:42	47757/47757	---M--	200	added ('OK')	image/png	etag:%226149db6f-ba8d%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-verify-email.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-verify-email.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:42	10611/10611	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:15%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_verify_email_dark.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_verify_email_dark.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:43	10610/10610	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:41%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_verify_email.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_verify_email.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:43	64563/64563	---M--	200	added ('OK')	image/png	etag:%226149db6f-fc33%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-change-pass.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-change-pass.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:43	9868/9868	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:57:02%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_change_pass_dark.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_change_pass_dark.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:43	9868/9868	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:40%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_change_pass.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_change_pass.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:44	12142/12142	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:38%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_update_dark.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_update_dark.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:44	182320/182320	---M--	200	added ('OK')	image/png	etag:%226149db70-2c830%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-update.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-update.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:44	12142/12142	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:57:02%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_update.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_update.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:45	50909/50909	---M--	200	added ('OK')	image/png	etag:%226149db71-c6dd%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-expired-card.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-expired-card.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:45	10927/10927	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:14%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_expired_card_dark.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_expired_card_dark.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:46	10927/10927	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:38%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_expired_card.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_expired_card.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:47	63530/63530	---M--	200	added ('OK')	image/png	etag:%226149db6d-f82a%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-closed-account.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/preview/email-closed-account.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:47	10933/10933	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:13%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_closed_account_dark.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_closed_account_dark.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:47	10933/10933	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:49:38%20GMT	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_closed_account.html	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_closed_account.html	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/email_index.html)
20:59:48	30546/30546	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-7752%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/gmaps/gmaps.min.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/gmaps/gmaps.min.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_google.html)
20:59:48	5869/5869	---MCZ	200	added ('OK')	application/javascript	etag:W/%225aeb721c-16ed%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/gmaps/jquery.gmaps.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/gmaps/jquery.gmaps.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_google.html)
20:59:49	104822/104822	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-19976%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.min.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.min.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:49	104252/104252	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-1973c%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-world-mill-en.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-world-mill-en.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:50	114804/114804	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-1c074%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-in-mill.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-in-mill.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:50	112067/112067	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-1b5c3%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-us-aea-en.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-us-aea-en.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:51	62840/62840	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-f578%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-uk-mill-en.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-uk-mill-en.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:51	51928/51928	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-cad8%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-au-mill.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-au-mill.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:54	2838/2838	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a5d9e-b16%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jvectormap.custom.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jvectormap/lib2/jvectormap.custom.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/map_vector.html)
20:59:54	3028/3028	---M--	200	added ('OK')	image/png	etag:%22614d9f25-bd4%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/logo-light-text3.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/logo-light-text3.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_modals.html)
20:59:55	21612/21612	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-546c%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:56	21948/21948	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-55bc%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert3.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert3.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:56	21633/21633	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-5481%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert2.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert2.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:57	22961/22961	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-59b1%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert4.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert4.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:57	23191/23191	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-5a97%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert5.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert5.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:58	23729/23729	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-5cb1%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert7.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert7.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:58	23227/23227	---M--	200	added ('OK')	image/png	etag:%2258dbf8c0-5abb%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert6.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/alert/alert6.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
20:59:59	2784/2784	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a82fe-ae0%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/sweetalert/jquery.sweet-alert.custom.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/sweetalert/jquery.sweet-alert.custom.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_sweatalert.html)
21:00:00	16110/16110	---M--	200	added ('OK')	image/png	etag:%225f1723a0-3eee%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/avatar5.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/avatar5.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_notification.html)
21:00:00	13304/13304	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ad54768-33f8%22	https://edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_notification.html)
21:00:01	1442/1442	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67ad-5a2%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/toastr.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/toastr.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_notification.html)
21:00:01	1321/1321	---MCZ	200	added ('OK')	application/javascript	etag:W/%22614c67a9-529%22	https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/notification.js	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/src/js/pages/notification.js	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/component_notification.html)
21:00:06	360002/360002	---M--	200	added ('OK')	image/png	etag:%225f933b54-57e42%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/product/product-1.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/product/product-1.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/ecommerce_products.html)
21:00:06	308216/308216	---M--	200	added ('OK')	image/png	etag:%225f933b0a-4b3f8%22	https://edulearn-lms-admin-template.multipurposethemes.com/images/product/product-4.png	C:/Users/VIDHI%20BORA/Downloads/recap/recap_1/edulearn-lms-admin-template.multipurposethemes.com/images/product/product-4.png	(from https://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main/ecommerce_products.html)
